track_id	name	artist	spotify_preview_url	spotify_id	tags	genre	year_x	duration_ms	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	title	tag	year_y	views	features	lyrics	id	language_cld3	language_ft	language
TRFFTKR12903CE3144	Hicktown	Jason Aldean	https://p.scdn.co/mp3-preview/b49e2cbd18eb0e9726ff63e5d9894ac40ab04b9d?cid=774b29d4f13844c495f206cafdad9c86	0kKMMk5Gi65oAVbnhdtPw9	country	Country	2005	306026	0.697	0.877	6	-3.885	1	0.0348	0.00913	6.93e-06	0.0726	0.768	121.534	4	Hicktown	country	2005	6550	{}	"[Intro]
Oh, you like the way that sounds?

[Verse 1]
Little Jimmy Jackson is jackinl up his Bronco
He's gonna lay a little rubber later on at the truck pull
And all the girls are gettin' pretty, they're sprayin' on the White Rain
Yeah, they're gonna get a rowdy tonight down at the football game

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it gets wild
Yeah, but that's the way we get down
In a hicktown

[Verse 2]
Well, you can see the neighbors butt crack nailin' on his shingles
And his woman smokin' Pall Malls watchin' Laura Ingalls
And Granny's gettin' lit, she's headin' out to bingo
Yeah, my buddies and me are goin' muddin' down on Blue Hole Road
You know, you know

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it gets wild
Yeah, but that's the way we get down
In a hicktown

[Interlude]
Oh, stand on it

[Verse 3]
We hear folks in the city party in Martini Bars
And they like to show off in their fancy foreign cars
Out here in the boondocks we buy beer at Amoco
And crank our Kraco speakers with that country radio

[Chorus]
We let it rip
When we got the money, let it roll
If we got the gas it gets wild
Yeah, but that's the way we get down
In a hicktown

Oh, oh
[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it's buckwild
Yeah, but that's the way we get down
In a hicktown
In a hicktown
Yeah, it's the way we get down
Yeah, in hicktown
Yeah, in hicktown

Aw, we ain't finished yet

[Outro]
Got your country boys and your redneck girls
It's the party heard 'round the world
Right here in hicktown
In hicktown
The whole town's gettin' down

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it's buckwild
Yeah, but that's the way we get down
In a hicktown
In a hicktown
Yeah, it's the way we get down
Yeah, in hicktown
Yeah, in hicktown
[album version]
We ain't finished yet

Got your redneck boys and your redneck girls
Down here in hicktown"	125854	en	en	en
TRYJSKN12903CC0339	Lucky Star	Madonna	https://p.scdn.co/mp3-preview/170b0de8ec05b965e5a32c48ca14336ae59bf916?cid=774b29d4f13844c495f206cafdad9c86	2hWI9GNr3kBrxZ7Mphho4Q	pop, female_vocalists, dance, 80s		1983	337840	0.793	0.627	4	-10.599	0	0.0431	0.266	7.1e-05	0.145	0.963	117.203	4	Lucky Star	pop	1983	20965	{}	"[Verse 1]
You must be my Lucky Star
'Cause you shine on me wherever you are
I just think of you, and I start to glow
And I need your light and baby, you know

[Chorus]
Starlight, starbright
First star I see tonight
Starlight, (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight, (Starbright), yeah

[Verse 2]
You must be my Lucky Star
'Cause you make the darkness seem so far
And when I'm lost, you'll be my guide
I just turn around, and you're by my side
[Chorus]
Starlight, starbright
First star I see tonight
Starlight, (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight, (Starbright), yeah

[Bridge]
C'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right
Mmm, c'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right

[Interlude]
You may be my Lucky Star, but I'm the luckiest by far
You may be my Lucky Star, but I'm the luckiest by far

[Chorus]
Starlight, starbright
First star I see tonight
Starlight, (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight, (Starbright), yeah
[Bridge]
C'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right
Mmm, c'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right

[Interlude]
(You may be my Lucky Star, but I'm the luckiest by far)
(You may be my Lucky Star, but I'm the luckiest by far)
(You may be my Lucky Star, but I'm the luckiest by far)
You may be my Lucky Star
What you do to me, baby
(You may be my Lucky Star, but I'm the luckiest by far)
You know, I'm the luckiest by far

[Chorus]
Starlight, starbright
First star I see tonight
Starlight, (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight, (Starbright), yeah

[Post-Chorus]
Starlight, starbright
You make everything all right
What you do to me, baby
You got to stay by my side tonight
[Interlude]
(Starlight, starbright)
(Starlight, starbright)
(Starlight, starbright)
(Starlight, starbright)

[Outro]
Starlight, starbright, baby
Starlight, starbright, stay by my side tonight
What you do to me, baby
What you do, what you do to me, baby
You got to stay by my side tonight
You may be my Lucky Star"	278332	en	en	en
TRWUKKN128F92F8F4E	Raven Eyes	Thyrfing	https://p.scdn.co/mp3-preview/d0c0c4013e3ba4210063fe363e3bb07cda6a2a15?cid=774b29d4f13844c495f206cafdad9c86	0o4z143tYrp0wRDC82qKXs			1998	216106	0.247	0.852	2	-10.916	1	0.0473	3.61e-06	0.878	0.18	0.5	132.45	3	Raven Eyes	pop	1998	143	{}	"Black shapes cross the sky
Once guardians of the pagan kingdom
Christian men took our land
But they did not take our pride

Ravens won't give you any blame
'Cause no words shall be said
They will just rip out your eyes
And eat your precious heart

Raven eyes watch from the sky
You better stay in the shadows
You better stay unseen

Crusaders of the cross rape the pagan land
A father and his son watch the troops
Knights in shining armour and horses to carry their gold
""Oh, please father, let me be a christian knight""

Crusaders of the cross rape the pagan land
A raven and his son watch from above
Wimps in womens clothing and mules to carry their shit
""Oh, please father, let me rip their eyes out"""	1551210	en	en	en
TRXQRUT128F42571C7	Never Run Away	Kurt Vile	https://p.scdn.co/mp3-preview/5218219dcde762d065bbd403f51e95bb9f317367?cid=774b29d4f13844c495f206cafdad9c86	2qxDVthzyNA2rbGuOCaNBK	rock, indie, folk, indie_rock, singer_songwriter, post_rock, chill	Reggae	2013	204680	0.573	0.784	3	-5.927	1	0.0436	0.176	0.0	0.11	0.328	107.729	4	Never Run Away	rock	2013	3589	{}	"[Intro]
You wedded on my day, you wedded on
You wedded on my day
Each morning we marry it's just the most gorgeous of days
I know you'll never run away

[Verse 1]
You met a young man who was a wild child
Who harmonized his keys in his droning mind
Saxophones sing from inside his head crying

[Hook]
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away

[Verse 2]
I'm living all the time thanks cause you're mine
You turn my dying days away
Each day we carry on like believers and lovers
Though there are others who would rather run away
[Pre-Hook]
Ay ay ay, ay ay ay now
If you wanna hear me sing press play
Ay ay ay, ay ay ay man
Pay ay ay close attention

[Hook]
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away

[Verse 3]
I'm holding you all night through to the dawn
You turn my dying days away
My steady diet of high on love
Then taking dope to cope, better come down sometime

[Pre-Hook]
Ay ay ay, ay ay ay now
Ay ay ay, ay ay ay man
Pay ay ay close attention
Ay ay ay, ay ay ay now

[Hook]
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away
I know you'll never run away
[Outro]
You wedded on my day, you wedded on
You wedded on my day
Each morning we marry it's just the most gorgeous of days
I know you'll never run away"	143982	en	en	en
TRINACG128F427BB90	Am I Wry? No	Mew	https://p.scdn.co/mp3-preview/e1071780ef4d412ac99e214dd5e5c0b24b4a09ed?cid=774b29d4f13844c495f206cafdad9c86	0CQRfsaza6IkyL2oPVjfYR	alternative, indie, experimental, indie_rock, progressive_rock, indie_pop, beautiful	Rock	2003	293160	0.529	0.921	5	-4.336	1	0.0549	0.00484	0.569	0.0933	0.511	130.577	4	Am I Wry? No	rock	2000	9881	{}	"[Verse 1]
Farah, now that we’re here, can you tell me
Exactly how I should have done?
Farah, drives with her eyes closed
Do you ever inflict unwanted memories?

[Chorus 1]
I know you and I know it won’t take you long
To make me smile

[Verse 2]
Farah, angelic girl
I’ll have you know
It’s you and me potentially
Farah, don’t pull the carpet from under me
Indifference is killing me

[Bridge]
Am I wry? Oh my! Fallacy!
Fallacy in my words am I wry
[Chorus 2]
I know you and I know you’re not afraid
To say the least

[Outro]
Diamond ring, diamond ring
But you can’t find it
Cold is the night
Diamond ring, diamond ring
But you can’t find it
Cold is the night
Diamond ring, diamond ring
But you can’t find it
Cold is the night
Diamond ring, diamond ring
But you can’t find it
Cold is the night"	364718	en	en	en
TRAGVEB128F933F8B4	Old Skool	Metronomy	https://p.scdn.co/mp3-preview/3d9e6f3991ed245dee9fe193225b5eefee0d970f?cid=774b29d4f13844c495f206cafdad9c86	4XieO0MJU7EqBXKoFe2L8F	electronic, indie, dance, synthpop		2016	313413	0.833	0.55	2	-10.043	1	0.0764	0.00748	0.233	0.0955	0.674	120.005	4	Old Skool	pop	2016	9840	"{""Mix Master Mike""}"	"[Verse 1]
I love acting, I'm not acting
Swipe that old thing for this new thing
In the city, we drive taxi
In the front seat, you won't find me

[Chorus]
You keep your friends, I'll keep my friends
Have a party in the West End
Make some money, make more money
With your new friends, throw a party

[Verse 2]
I've got silver and signet ring
From night climbing and fine dining
I love sex and I love dancing
And reclining in your backseat

[Chorus]
You keep your friends, I'll keep my friends
Have a party in the West End
Make some money, make more money
With your new friends, throw a party
[Verse 3]
Watch your percent, watch your money
And stop acting, acting funny
In the city, we smoke taxi
In the backseat's where you'll find me

[Chorus]
You keep your friends, I'll keep my friends
Have a party in the West End
Make some money, make more money
With your new friends, throw a party
You keep your friends, I'll keep my friends
Have a party in the West End
Make some money, make more money
With your new friends, throw a party

[Outro]
Ya ya ya ya, ya ya ya ya
Ya ya ya ya, ya ya ya ya
Ya ya ya ya, ya ya ya ya
Ya ya ya ya, ya ya ya ya"	2471965	en	en	en
TREBIUS128F422BDC9	Lift	Poets of the Fall	https://p.scdn.co/mp3-preview/70d1b7169c18eabf487ae03ab15adff034fc5a07?cid=774b29d4f13844c495f206cafdad9c86	1HZrlGSsrTLKIYkklOvi4B	rock, alternative_rock, progressive_rock		2005	313360	0.483	0.872	11	-5.088	1	0.0383	0.0171	0.00131	0.0851	0.733	153.986	4	Lift	rock	2005	5382	{}	"[Verse 1]
Times when I just can't bring myself to say it loud
Afraid that what I'll say comes out somehow awry
That is when it seems we move in circles day to day
Twist the drama of the play to get us by

[Pre-Chorus]
And it feels like fear
Like I'll disappear
Gets so hard to steer, yet I go on
Do we need debate
When it seems too late
Like I bleed but wait like nothing's wrong

[Chorus]
You lift my spirit, take me higher, make me fly
Touch the moon up in the sky, when you are mine
You lift me higher, take my spirit, make it fly
Where all new wonders will appear, oh

(Take me higher, make me fly, moon up in the sky)
[Verse 2]
Like the other day, I thought you won't be coming back
I came to realize my lackluster dreams
And among the schemes and all the tricks we try to play
Only dreams will hold their sway and defy

[Pre-Chorus]
And it feels like fear
Like I'll disappear
Gets so hard to steer, yet I go on
Do we need debate
When it seems too late
Like I bleed but wait like nothing's wrong

[Chorus x2]
You lift my spirit, take me higher, make me fly
Touch the moon up in the sky, when you are mine
You lift me higher, take my spirit, make it fly
Where all new wonders will appear, oh

(Take me higher, make me fly, moon up in the sky)"	533851	en	en	en
TRHIEOU12903CD634E	Million Dollar Man	Lana Del Rey	https://p.scdn.co/mp3-preview/b201187a6f8755d180153df81b2874c6b8ffa146?cid=774b29d4f13844c495f206cafdad9c86	0P11XLoH1nch5dDuYjYbnP	alternative, indie, pop, female_vocalists, indie_pop		2012	230120	0.2	0.581	3	-6.004	0	0.0462	0.481	0.0	0.0662	0.53	197.098	3	Million Dollar Man	pop	2012	233923	{}	"[Verse 1]
You said I was the most exotic flower
Holding me tight in our final hour
I don't know how you convince them and get them, boy
I don't know what you do
It's unbelievable
And I don't know how you get over, get over
Someone as dangerous, tainted and flawed as you

[Chorus]
One for the money
Two for the show
I love you, honey
I'm ready, I'm ready to go
How did you get that way?
I don't know
You're screwed up and brilliant
You look like a million dollar man
So why is my heart broke?

[Verse 2]
You've got the world
But baby, at what price?
Something so strange
Hard to define
It isn't that hard, boy
To like you or love you
I'd follow you down, down, down
You're unbelievable
If you're going crazy
Just grab me and take me
I'd follow you down, down, down
Anywhere, anywhere
[Chorus]
One for the money
Two for the show
I love you, honey
I'm ready, I'm ready to go
How did you get that way?
I don't know
You're screwed up and brilliant
You look like a million dollar man
So why is my heart broke?

[Instrumental Bridge]

[Chorus]
One for the money
Two for the show
I love you, honey
I'm ready, I'm ready to go
How did you get that way?
I don't know
You're screwed up and brilliant
You look like a million dollar man
So why is my heart broke?

[Outro]
I don't know
You're screwed up and brilliant
You look like a million dollar man
So why is my heart broke?"	64763	en	en	en
TRRSQZD128F92EA2A6	Scrum	Slayer	https://p.scdn.co/mp3-preview/4eab8943d1c7d771aaffb8701452aa7e18240d80?cid=774b29d4f13844c495f206cafdad9c86	0GYq13Bf8y2aewNt1Pa9Dz	heavy_metal, thrash_metal	Metal	1998	138773	0.309	0.999	10	-4.16	0	0.152	0.000176	0.52	0.246	0.0393	109.86	4	Scrum	rock	1998	1157	{}	"[Intro]
No blood, no glory
All pain and fury
A demonstration
Of domination
Show of pure intimidation

[Lead: King]

[Verse 1]
Full contact, why I live and breathe
Sidestepping all the human debris
Headstrong, I know that I'll prevail
Facedown in my arena, you will fail

[Chorus]
Head-to-head, eye-to-eye
Human pile of proven pride
Ripping flesh, spitting teeth
Sacrifice for victory
Baseline—goal line
Overtime—killing time
[Verse 2]
Relentless brotherhood of discipline
Centuries of tradition is to win
Headfirst into battle, feel the rush
Living on adrenaline, your try is crushed

[Lead: King]

[Bridge]
No blood—no glory
All pain—and fury

[Chorus]
Head-to-head, eye-to-eye
Human pile of proven pride
Ripping flesh, spitting teeth
Sacrifice for victory
Baseline—goal line
Overtime—killing time"	702443	en	en	en
TRDCJJM12903CB12F6	A Good Year For The Roses	George Jones	https://p.scdn.co/mp3-preview/8eafa8e2a86663321befa68ebd0b30c7714e0a84?cid=774b29d4f13844c495f206cafdad9c86	0A4sPwf2kc0o0NgTiaysWH	country	Country	2014	182306	0.517	0.412	11	-10.992	1	0.033	0.74	9.24e-06	0.168	0.402	95.976	4	A Good Year For The Roses	country	1971	6001	{}	"[Verse 1]
I can hardly bear the sight of lipstick
On the cigarettes there in the ashtray
Lying cold the way you left them
At least your lips caressed them while you packed
And a lip print on a half filled cup of coffee
That you poured and didn't drink
But at least you thought you wanted it
And that's so much more than I can say for me

[Chorus]
But what a good year for the roses
Many blooms still linger there
The lawn could stand another mowing
It's funny, I don't even care
When you turned and walked away
And as the door behind you closes
The only thing I know to say
It's been a good year for the roses

[Verse 2]
After three full years of marriage
It's the first time that you haven't made the bed
I guess the reason we're not talking
There's so little left to say, we haven't said
While a million thoughts go running through my mind
I find I haven't spoke a word
And from the bedroom those familiar sounds
Of our one baby's cryin' goes unheard
[Chorus]
But what a good year for the roses
Many blooms still linger there
The lawn could stand another mowing
It's funny, I don't even care
And when you turned to walk away
And as the door behind you closes
The only thing I know to say
It's been a good year for the roses"	227959	en	en	en
TRFRAZO12903CD92B4	Like Me	Girlicious	https://p.scdn.co/mp3-preview/1edeeaa52893d446c4ab4da65c0d28db97c380e2?cid=774b29d4f13844c495f206cafdad9c86	0QTWwP0XtEyv13pJdiH9Ij	pop, female_vocalists, dance, hip_hop, american, rnb		2008	173973	0.7	0.875	6	-2.434	1	0.0409	0.233	0.0	0.369	0.698	95.527	4	Like Me	pop	2008	2616	{}	"[Intro: Jazze Pha, Girlicious]
Ladies and gentlemen
You-you (Aye), You you (Aye)
You-you (Aye), you-you (Aye)
Introducing...
You-you
Can keep on watching me
Girlicious
You-you (Aye), You you (Aye)
You-you (Aye), you-you (Aye)
Jazze Phizzle
You-you
Can keep on watching me

[Verse 1: Nichole (Natalie)]
Look at me I know I'm fly (Know I'm fly)
Look at me you wanna be fly like I
I'm the truth and the truth don't lie
(Give me 10 feet chick)
Now add another five
[Pre-Chorus: Nichole (Natalie)]
If I had a stiff one you'd be all on that
(I'm on fire)
I put hot on the map
Cuz I be the one that you wanna be like
Oh oh oh oh, yeah you wanna be like me

[Chorus: Girlicious]
Everything she do is like me
From her head to her feet like me
She tryna talk like me
Tryna walk like me
Tryna get all the boys in the club like me
Everything she be is like me
Tryna imitate me
She tryna look like me
Tryna act like me
Tryna get on the floor and shake her ass like me

[Verse 2: Chrystina (Natalie)]
Look at me you know I'm hot (Know I'm hot)
Look at me bet you wish you had my spot
(You can't chick but Imma let you try)
To get on my level level, get on my level tonight

[Pre-Chorus: Chrystina (Natalie)]
If I had a stiff one you'd be all on that
(I'm on fire)
I put hot on the map
Cuz I be the one that you wanna be like
Oh oh oh oh yeah you wanna be like me
[Chorus: Girlicious (Chrystina)]
Everything she do is like me (Like me)
From her head to her feet like me (Like me)
She tryna talk like me
Tryna walk like me
Tryna get all the boys in the club like me
Everything she be is like me (Like me, whoa)
Tryna imitate me
She tryna look like me
Tryna act like me
Tryna get on the floor and shake her ass like me

[Refrain: Natalie]
Aww aww, she wish she was fine
Aww aww, she wish she was a dime like me
Cuz I'm a hottie
In this-a party
She wish she was me and that's too bad

[Bridge: Tiffanie]
Oh, she wish she was bad
Oh, she wish that she had
All the boys like me
See it ain't easy being mezee baby

[Chorus: Girlicious (Tiffanie)]
Everything she do is like me (Everything she do)
From her head to her feet like me (Oh yeah)
She tryna talk like me
Tryna walk like me
Tryna get all the boys in the club like me
Everything she be is like me (Like me, like me)
Tryna imitate me
(Like me, yo)
She tryna look like me
Tryna act like me
Tryna get on the floor and shake her ass like me
[Refrain: Natalie (Tiffanie), Both]
Aww aww, she wish she was fine (She wish she was fine)
Aww aww, she wish she was a dime like me (She wish she was a dime)
Cuz I'm a hottie
In this-a party
She wish she was me and that's too bad

[Outro: Girlicious]
You-you (Aye), You you (Aye)
You-you (Aye), you-you (Aye)
You-you
Can keep on watching me
You-you (Aye), You you (Aye)
You-you (Aye), you-you (Aye)
You-you
Can keep on watching me
You-you (Aye), You you (Aye)
You-you (Aye), you-you (Aye)
You-you
Can keep on watching me
You-you (Aye), You you (Aye)
You-you (Aye), you-you (Aye)
You-you
Can keep on watching me (Ooh)"	1734196	en	en	en
TRGIAOR128F429EF4D	Stoned Love	The Supremes	https://p.scdn.co/mp3-preview/c9e82114249579763eebbec7dc647e856d1f4fda?cid=774b29d4f13844c495f206cafdad9c86	020Cm9jzULFkdktEaAiQmq	soul, soundtrack, 60s, oldies	RnB	2008	246986	0.557	0.67	2	-9.054	1	0.0334	0.454	0.0	0.312	0.734	119.696	4	Stoned Love	pop	1970	2299	{}	"[Verse 1]
Now I wanna tell you of a great love
Oh, it will light up
It will surely light up
The world
If you'll just believe

[Chorus 1]
Stoned love
(Stoned love)
Mm-hmm
Mm-hmm
Stoned love
Oh, yeah

[Verse 2]
A love for each other will bring fighting to an end
Forgiving one another, time after time, doubt creeps in
But like the sun lights up the sky with a message from above
Oh, yeah, I find no other greater symbol of this love
[Chorus 2]
Yeah, don't you hear the wind blowin'?
Mm-hmm
Stoned love, oh, yeah
I tell you, I ain't got no other
Mm-hmm
Stoned love, oh, yeah

[Verse 3]
Life is so short, put the present time at hand
Oh, yeah, and if you're young at heart, rise up and take your stand
And to the man on whose shoulder the world must depend
I pray for peace and love, amen

[Chorus 3]
Can't you feel it?
Stoned love
I tell you, I ain't got no other
Uh-huh
Stoned love, oh, yeah
Ooh, ooh, ooh
Ooh (Ooh, ooh, ooh)

[Verse 4]
If a war 'tween our nations passed, oh, yeah
Will the love 'tween our brothers and sisters last?
On and on and on and on and
[Chorus 4]
Mm, mm, mm
Stoned love, yeah
I tell you, I ain't got no other
Mm-hmm
Stoned love
Can't you, can't you, can't you, can't you, can't you feel it?
Mm-hmm
Stoned love
Oh, yeah, stoned, stoned, stoned, stoned
Mm-hmm
Stoned love
Oh, yeah, yeah, yeah, yeah, yeah, yeah
Uh-huh
Stoned love
Oh, yeah, yeah, uh-huh
Mm-hmm"	1567946	en	en	en
TRDAYKK12903CA57A4	Underpass	John Foxx	https://p.scdn.co/mp3-preview/11c721f182e0625107bdfa5c125d04adc83c5ac3?cid=774b29d4f13844c495f206cafdad9c86	0IVWDc36HP6oTVXQYqTBCN	electronic, 80s, new_wave, synthpop	Electronic	2010	237080	0.62	0.523	4	-11.83	0	0.0404	0.00133	0.0062	0.0724	0.233	132.673	4	Underpass	pop	1980	1566	{}	"Standing in the dark
Watching you glow
Lifting a receiver
Nobody I know

Underpass
Underpass

Well, I used to remember
Now it's all gone
World War something
We were somebody's sons

Underpass
Underpass

Over all the bridges
Echoes in rows
Talking at the same time
Click click drone
Underpass
Underpass

Misty on the glass now
Rusty on the door
Here for years now
Click click drone
Click click drone
Click click drone
Click click drone
Click click"	878547	en	en	en
TRMAHBW128F9300F6D	Right Brigade	Bad Brains	https://p.scdn.co/mp3-preview/f087c2fedb843ece52ed06eac3cf7a94f7451068?cid=774b29d4f13844c495f206cafdad9c86	2CnG43sHda7nZPW1aS5fl9	punk, 80s, hardcore, punk_rock		2012	150604	0.201	0.989	4	-9.417	1	0.104	0.000572	0.702	0.832	0.0781	155.524	4	Right Brigade	rock	1982	12393	{}	"You can't disappear anymore
I see your face lurking outside the window
You say you're a trife, I'm a bore
You touch yourself put your face in the pillow

But the funny thing about you is
You remembered to leave it behind
The funny thing about me is
I'm a member of the right brigade

Makes no difference to me
What side you choose, what side will lose
All there is to perceive is what I want
And I know how how to get it

But the funny thing about you is
You remember to leave it behind
And the funny thing about me is
I'm a member of the right brigade"	2115949	en	en	en
TRPLZCJ128F92FFB1A	Galveston	Glen Campbell	https://p.scdn.co/mp3-preview/059de40a94afde8d5506f4560af210dd11f0fae0?cid=774b29d4f13844c495f206cafdad9c86	01uw91WJ1sMXVCd98DNQXE	60s, country, oldies	Country	2010	160226	0.467	0.67	5	-4.76	1	0.0321	0.332	3.62e-05	0.242	0.668	118.336	4	Galveston	country	1969	10043	{}	"[Verse 1]
Galveston, oh Galveston
I still hear your sea winds blowin'
I still see her dark eyes glowin'
She was twenty-one
When I left Galveston

[Verse 2]
Galveston, oh Galveston
I still hear your sea waves crashing
While I watch the cannons flashing
I clean my gun
And dream of Galveston

[Bridge]
I still see her standing by the water
Standing there lookin' out to sea
And is she waiting there for me?
On the beach where we used to run

[Verse 3]
Galveston, oh Galveston
I am so afraid of dying
Before I dry the tears she's crying
Before I watch
Your sea birds flying in the sun
[Outro]
At Galveston
At Galveston"	712136	en	en	en
TRHVVRG128F92FFACC	F-Train	Squarepusher	https://p.scdn.co/mp3-preview/2c83cce9de758bc6c6c3050a44e2c54c073785f8?cid=774b29d4f13844c495f206cafdad9c86	6UPXsOPZonKeTJtkVXEjid	electronic, idm, avant_garde, drum_and_bass	Electronic	2002	259706	0.542	0.373	1	-17.589	0	0.387	0.216	0.00354	0.112	0.302	157.444	4	F-Train	rap	2002	955	{}	"[Verse 1]
The last stage of a send up of a gut feeling doubtful
Touch down to one, two forty Fortran crowbars shouting in the cellar
But, no, maybe it's too much to wear
Yes, considering the fear inside the ride
Starting to die, baby, I don't wanna cry anymore
Yet, anyway, we escape quicker than mechanical deaths, rejuvenated
For transparent transport subjected to interpolated states
Sadly gated, you weigh against all sidechains
Fighting the crush of silence of the right hand mantle, cranium allegedly delayed
Uranium burning fabric off our backs until we can no longer see
Plus, plus the fact that no one's left meaning we're less than apparent
At a rate of complex numbers transpiring to retire rats racing
Time stranded in a stretch predicted yet unfounded
In polynomial calculations set to have misled the walking dead
Yet, on awakening, we may reflect death as a tool to give credibility
To reflectivity falling in slow motion 'cause we're pushed to the last step

[Chorus 1]
Axis discrepancy indicates hexagons beyond control anomaly
Mutilation colony reflects no triangular energy
[Verse 2]
Components one and two, tubular reality systems in question
Multiply senseless consent of inspection prior to combustion
Eternal conduction experiments once supposed
Disfigured immortal beings wander like stoked navigators
Pretend multifunctioning externals
Yes, we've cracked the menu, sitting like forks
Point at the blue corpse overlord
Splitting opportunities, broken like back doors
Ask why I don't reply, while shoulders overlooked
But retain guises suitable for generating consent
Fooled, we're none the wiser
Baud rate increases as metallic apparitions manifest
Through a thousand yard stare look sideways into infinite parallel ports
Headlong into one another, escaping, velocity becomes a matter of time
Compression thresholds as yet another tectonic secret unfolds
Third degree burns hover one moment above a Faraday cage
Exploding in slow motion, components rated electrolytic
Capacity suffocated in ozone
Waveforms communicate a paralysed process
Submerged calculus offers transient traces of illusion

[Chorus 2]
Axis discrepancy indicates hexagons beyond control anomaly
Mutilation colony reflects no triangular energy
Asynchronous matter avoided by a diagram invisibility
Subtle methods symmetry uncovered a diagonal telemetry
[Verse 3]
Catastrophes deep frozen, remaining moments horizontal like a stone
Endless slowing down till actions turn sidelong
Still inverted the regressions, lessons unlearnt
Inertia presides over burnt modernist strides
Looking glass to stones thrown
Fractions later, swan songs colliding unpopular
Finding incubated micro command shells, acoustic arguments no longer specified
Yet, this time, freedom transpires wide open deserts
Yet access denied, sinking in like rotten requests from perished minds
Affirmations become distant light sources pinpointing curved fragments
Mysterious elements time stretch incubators, illuminates strange tangents
Electrocution integrated into life on stretcher beds
Conceived by airborne sickness
Surrounded cold avenues of silence
Getting to grips, preparation for long falls
Staircases previously seen only by the dead seem to persist in times of denied states
Yet returning to errors like fools locking doors
Random disintegration occurs as we await falling forwards forever

[Chorus 2]
Axis discrepancy indicates hexagons beyond control anomaly
Mutilation colony reflects no triangular energy
Asynchronous matter avoided by a diagram invisibility
Subtle methods symmetry uncovered a diagonal telemetry"	3408264	en	en	en
